tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
TOYOTA Thailand Open 2018,Bangkok,Thailand,13-07-2018,HSBC BWF World Tour Super 500,MD,Quarter final,1,2,False,21-14,21-12,,Bodin Isara,Maneepong Jongjit,Aaron Chia,Aaron Chia,THA,THA,MAS,MAS,42,26,7,3,2,0,5,3,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '12-4', '12-5', '12-6', '12-7', '13-7', '13-8', '13-9', '14-9', '15-9', '16-9', '16-10', '16-11', '17-11', '17-12', '17-13', '18-13', '19-13', '19-14', '20-14', '21-14']",6.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '5-2', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '12-6', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '20-12', '21-12']",,,,,[]
TOYOTA Thailand Open 2018,Bangkok,Thailand,13-07-2018,HSBC BWF World Tour Super 500,MD,Quarter final,2,2,False,18-21,14-21,,Xuanyi Ou,Xiangyu Ren,Hiroyuki Endo,Hiroyuki Endo,CHN,CHN,JPN,JPN,32,42,4,4,0,4,4,3,0,3,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '6-4', '7-4', '7-5', '7-6', '7-7', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '13-15', '13-16', '13-17', '14-17', '14-18', '15-18', '16-18', '16-19', '16-20', '17-20', '18-20', '18-21']",2.0,4.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '4-8', '5-8', '5-9', '6-9', '6-10', '6-11', '7-11', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '10-15', '11-15', '12-15', '12-16', '13-16', '13-17', '14-17', '14-18', '14-19', '14-20', '14-21']",,,,,[]
TOYOTA Thailand Open 2018,Bangkok,Thailand,13-07-2018,HSBC BWF World Tour Super 500,MD,Quarter final,1,2,False,21-11,25-23,,Takuto Inoue,Yuki Kaneko,Wahyu Nayaka Arya Pangkaryanira,Wahyu Nayaka Arya Pangkaryanira,JPN,JPN,INA,INA,46,34,8,4,7,1,6,2,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '9-2', '9-3', '9-4', '10-4', '11-4', '12-4', '13-4', '13-5', '13-6', '14-6', '14-7', '14-8', '15-8', '15-9', '16-9', '17-9', '18-9', '19-9', '19-10', '20-10', '20-11', '21-11']",8.0,4.0,5.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '10-14', '10-15', '10-16', '11-16', '12-16', '13-16', '14-16', '15-16', '16-16', '17-16', '18-16', '18-17', '19-17', '19-18', '20-18', '20-19', '20-20', '21-20', '21-21', '21-22', '22-22', '23-22', '23-23', '24-23', '25-23']",,,,,[]
TOYOTA Thailand Open 2018,Bangkok,Thailand,14-07-2018,HSBC BWF World Tour Super 500,MD,Semi final,1,3,False,19-21,22-20,21-10,Hiroyuki Endo,Yuta Watanabe,Bodin Isara,Bodin Isara,JPN,JPN,THA,THA,62,51,8,6,6,1,4,6,0,1,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '12-12', '13-12', '14-12', '14-13', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '19-15', '19-16', '19-17', '19-18', '19-19', '19-20', '19-21']",6.0,6.0,4.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '5-1', '6-1', '6-2', '6-3', '7-3', '7-4', '7-5', '8-5', '8-6', '8-7', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '9-13', '10-13', '11-13', '12-13', '13-13', '14-13', '15-13', '15-14', '15-15', '16-15', '16-16', '17-16', '18-16', '18-17', '19-17', '20-17', '20-18', '20-19', '20-20', '21-20', '22-20']",8.0,4.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '9-6', '9-7', '9-8', '10-8', '11-8', '12-8', '13-8', '14-8', '15-8', '16-8', '17-8', '17-9', '18-9', '19-9', '20-9', '20-10', '21-10']"
TOYOTA Thailand Open 2018,Bangkok,Thailand,14-07-2018,HSBC BWF World Tour Super 500,MD,Semi final,1,2,False,21-19,21-17,,Takeshi Kamura,Keigo Sonoda,Takuto Inoue,Takuto Inoue,JPN,JPN,JPN,JPN,42,36,3,5,4,0,3,3,3,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '20-19', '21-19']",3.0,5.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '10-6', '11-6', '11-7', '11-8', '11-9', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '16-13', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '19-17', '20-17', '21-17']",,,,,[]
TOYOTA Thailand Open 2018,Bangkok,Thailand,15-07-2018,HSBC BWF World Tour Super 500,MD,Final,1,2,False,21-17,21-19,,Takeshi Kamura,Keigo Sonoda,Hiroyuki Endo,Hiroyuki Endo,JPN,JPN,JPN,JPN,42,36,5,4,5,0,3,3,4,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '9-5', '9-6', '10-6', '11-6', '11-7', '12-7', '12-8', '12-9', '12-10', '13-10', '13-11', '14-11', '14-12', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '19-14', '20-14', '20-15', '20-16', '20-17', '21-17']",5.0,4.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '17-19', '18-19', '19-19', '20-19', '21-19']",,,,,[]
Singapore Open 2018,Singapore,Singapore,17-07-2018,HSBC BWF World Tour Super 500,MD,Qualification quarter final,1,3,False,18-21,21-15,21-17,Andika Ramadiansyah,Rinov Rivaldy,Tak Ching Chang,Tak Ching Chang,INA,INA,HKG,HKG,60,53,4,5,2,1,4,5,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '14-13', '14-14', '14-15', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '18-21']",3.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '6-3', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '11-5', '11-6', '12-6', '13-6', '13-7', '14-7', '14-8', '14-9', '15-9', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '19-15', '20-15', '21-15']",4.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '14-12', '14-13', '15-13', '16-13', '17-13', '18-13', '18-14', '18-15', '18-16', '19-16', '19-17', '20-17', '21-17']"
Singapore Open 2018,Singapore,Singapore,17-07-2018,HSBC BWF World Tour Super 500,MD,Qualification quarter final,1,3,False,22-20,16-21,21-16,Wai Lun Ho,Hee Chun Mak,Jian Liang Lee,Jian Liang Lee,HKG,HKG,SGP,SGP,59,57,5,5,3,3,4,3,1,2,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '14-16', '15-16', '15-17', '15-18', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '9-10', '10-10', '10-11', '11-11', '11-12', '12-12', '12-13', '12-14', '13-14', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '15-19', '16-19', '16-20', '16-21']",5.0,5.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '6-8', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '15-15', '16-15', '17-15', '18-15', '19-15', '20-15', '20-16', '21-16']"
Singapore Open 2018,Singapore,Singapore,17-07-2018,HSBC BWF World Tour Super 500,MD,Qualification quarter final,2,2,False,9-21,9-21,,Keng Yin Royston Loh,Bimo Adi Prakoso,Rizky Hidayat,Rizky Hidayat,SGP,SGP,SGP,SGP,18,42,3,5,0,2,2,5,0,1,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '5-8', '5-9', '6-9', '6-10', '6-11', '6-12', '6-13', '6-14', '7-14', '7-15', '7-16', '8-16', '8-17', '8-18', '8-19', '9-19', '9-20', '9-21']",3.0,5.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '2-8', '3-8', '4-8', '5-8', '5-9', '5-10', '5-11', '5-12', '6-12', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '8-17', '8-18', '8-19', '9-19', '9-20', '9-21']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,2,3,False,19-21,21-16,17-21,Min Chun Liao,Ching Heng Su,Chun Hei Reginald Lee,Chun Hei Reginald Lee,TPE,TPE,HKG,HKG,57,58,7,5,3,10,7,5,0,8,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '8-12', '8-13', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '12-20', '13-20', '14-20', '15-20', '16-20', '17-20', '18-20', '19-20', '19-21']",6.0,5.0,3.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '8-8', '8-9', '9-9', '9-10', '9-11', '10-11', '11-11', '12-11', '13-11', '14-11', '15-11', '15-12', '16-12', '17-12', '18-12', '18-13', '18-14', '19-14', '20-14', '20-15', '20-16', '21-16']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '1-5', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '5-10', '6-10', '6-11', '7-11', '8-11', '8-12', '8-13', '9-13', '9-14', '10-14', '11-14', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '16-19', '16-20', '17-20', '17-21']"
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,2,2,False,19-21,14-21,,Phillip Chew,Ryan Chew,Bodin Isara,Bodin Isara,USA,USA,THA,THA,33,42,3,6,0,2,3,6,0,1,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '6-9', '6-10', '7-10', '7-11', '8-11', '9-11', '10-11', '10-12', '10-13', '11-13', '12-13', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '18-16', '19-16', '19-17', '19-18', '19-19', '19-20', '19-21']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '5-8', '5-9', '5-10', '6-10', '6-11', '6-12', '6-13', '7-13', '7-14', '7-15', '8-15', '8-16', '9-16', '9-17', '10-17', '11-17', '12-17', '12-18', '13-18', '13-19', '14-19', '14-20', '14-21']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,2,2,False,16-21,16-21,,Anilkumar Raju Mandiraju,Venkat Gaurav Prasad,Aaron Chia,Aaron Chia,IND,IND,MAS,MAS,32,42,3,5,0,4,2,4,0,2,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '9-13', '10-13', '11-13', '11-14', '12-14', '13-14', '13-15', '13-16', '13-17', '13-18', '14-18', '14-19', '15-19', '15-20', '16-20', '16-21']",3.0,5.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '3-8', '3-9', '4-9', '4-10', '5-10', '5-11', '6-11', '7-11', '7-12', '7-13', '8-13', '9-13', '10-13', '10-14', '10-15', '10-16', '11-16', '12-16', '12-17', '12-18', '13-18', '14-18', '14-19', '15-19', '15-20', '16-20', '16-21']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,2,False,21-16,21-15,,Angga Pratama,Rian Agung Saputro,Inkarat Apisuk,Inkarat Apisuk,INA,INA,THA,THA,42,31,9,5,2,0,8,4,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '10-5', '11-5', '12-5', '13-5', '13-6', '14-6', '14-7', '14-8', '14-9', '14-10', '15-10', '16-10', '16-11', '17-11', '18-11', '18-12', '18-13', '18-14', '19-14', '19-15', '19-16', '20-16', '21-16']",9.0,5.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '13-4', '13-5', '14-5', '14-6', '15-6', '16-6', '16-7', '16-8', '17-8', '17-9', '17-10', '17-11', '17-12', '17-13', '18-13', '18-14', '19-14', '19-15', '20-15', '21-15']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,2,False,21-12,21-15,,Tinn Isriyanet,Kittisak Namdash,Wai Lun Ho,Wai Lun Ho,THA,THA,HKG,HKG,42,27,5,2,4,0,4,2,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '12-6', '12-7', '13-7', '13-8', '14-8', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '19-10', '19-11', '20-11', '20-12', '21-12']",5.0,2.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '7-5', '8-5', '9-5', '9-6', '9-7', '10-7', '11-7', '11-8', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '20-14', '20-15', '21-15']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,2,False,21-19,22-20,,Danny Bawa Chrisnanta,Yong Kai Terry Hee,Andika Ramadiansyah,Andika Ramadiansyah,SGP,SGP,INA,INA,43,39,4,5,3,0,4,5,1,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '3-7', '3-8', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '13-13', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '18-16', '18-17', '18-18', '19-18', '19-19', '20-19', '21-19']",3.0,5.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '8-5', '9-5', '9-6', '10-6', '10-7', '11-7', '11-8', '12-8', '12-9', '12-10', '12-11', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '19-19', '20-19', '20-20', '21-20', '22-20']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,2,False,21-10,21-15,,Chengkai Han,Haodong Zhou,Thom Gicquel,Thom Gicquel,CHN,CHN,FRA,FRA,42,25,7,6,6,0,5,2,2,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '10-6', '11-6', '12-6', '12-7', '13-7', '14-7', '15-7', '16-7', '16-8', '17-8', '17-9', '18-9', '19-9', '20-9', '20-10', '21-10']",7.0,6.0,4.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '12-10', '13-10', '14-10', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '20-12', '20-13', '20-14', '20-15', '21-15']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,3,False,19-21,21-17,21-19,Ben Lane,Sean Vendy,Arjun M.R.,Arjun M.R.,ENG,ENG,IND,IND,61,57,5,6,3,1,4,6,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '10-8', '11-8', '11-9', '12-9', '12-10', '13-10', '13-11', '14-11', '15-11', '15-12', '16-12', '17-12', '17-13', '18-13', '18-14', '18-15', '18-16', '18-17', '18-18', '18-19', '19-19', '19-20', '19-21']",5.0,5.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '6-5', '7-5', '7-6', '7-7', '8-7', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '11-13', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '19-15', '19-16', '20-16', '20-17', '21-17']",3.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '16-14', '17-14', '17-15', '17-16', '18-16', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']"
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,2,2,False,19-21,16-21,,Pakin Kuna-Anuvit,Natthapat Trinkajee,Peter Briggs,Peter Briggs,THA,THA,ENG,ENG,35,42,3,8,0,7,3,3,0,3,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '7-7', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '12-16', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '17-19', '17-20', '18-20', '19-20', '19-21']",3.0,8.0,0.0,4.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '2-10', '3-10', '4-10', '4-11', '4-12', '5-12', '5-13', '6-13', '7-13', '7-14', '8-14', '9-14', '9-15', '9-16', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '13-19', '13-20', '14-20', '15-20', '16-20', '16-21']",,,,,[]
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,3,False,16-21,21-17,22-20,Li-Wei Po,Ming-Tse Yang,Arun George,Arun George,TPE,TPE,IND,IND,59,58,5,4,3,3,3,3,0,2,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '14-16', '14-17', '14-18', '15-18', '15-19', '15-20', '16-20', '16-21']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '8-8', '9-8', '10-8', '11-8', '11-9', '11-10', '11-11', '12-11', '13-11', '14-11', '14-12', '14-13', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '19-15', '19-16', '20-16', '20-17', '21-17']",4.0,4.0,1.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '11-14', '12-14', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '16-17', '17-17', '17-18', '18-18', '18-19', '19-19', '19-20', '20-20', '21-20', '22-20']"
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,3,False,9-21,21-17,22-20,Yonny Chung,Chun Hei Tam,Mark Lamsfuss,Mark Lamsfuss,HKG,HKG,GER,GER,52,58,5,5,4,1,2,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '6-14', '6-15', '7-15', '8-15', '8-16', '8-17', '8-18', '8-19', '9-19', '9-20', '9-21']",5.0,2.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '10-10', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '18-15', '19-15', '19-16', '20-16', '20-17', '21-17']",3.0,5.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '13-13', '14-13', '14-14', '15-14', '16-14', '17-14', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '20-20', '21-20', '22-20']"
Singapore Open 2018,Singapore,Singapore,18-07-2018,HSBC BWF World Tour Super 500,MD,Round of 32,1,2,False,21-13,21-14,,Sze Fei Goh,Wee Gieen Tan,Akbar Bintang Cahyono,Akbar Bintang Cahyono,MAS,MAS,INA,INA,42,27,8,4,2,0,7,4,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '9-6', '9-7', '9-8', '9-9', '10-9', '11-9', '11-10', '12-10', '13-10', '13-11', '14-11', '14-12', '14-13', '15-13', '16-13', '17-13', '18-13', '19-13', '20-13', '21-13']",3.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '8-8', '9-8', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '14-10', '14-11', '14-12', '15-12', '16-12', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '21-14']",,,,,[]
